lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL3699627,CHEMBL2801,"CaM kinase II delta",Q13557,6.86,IC50,1528327,8,CC(C)Cn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(CCN4CCOCC4)cc3)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699623,CHEMBL2801,"CaM kinase II delta",Q13557,6.58,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699632,CHEMBL2801,"CaM kinase II delta",Q13557,6.57,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3cccc(CN(C)C)c3)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699633,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,IC50,1528327,8,CCc1cc(N2CCN(C3CC3)CC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(CC)c2n1,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699628,CHEMBL2801,"CaM kinase II delta",Q13557,6.18,IC50,1528327,8,CN(C)Cc1ccc(Nc2ncc3c(=O)c(C(N)=O)c(N)n(CC(F)(F)F)c3n2)cc1,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3800585,CHEMBL2801,"CaM kinase II delta",Q13557,6.16,IC50,1573196,9,C[C@H]1CN(c2cccc3nc(-c4nc(-c5cc(C(=O)N(C)C)ccn5)cnc4N)n(C)c23)CCN1,"Inhibition of CAMK2D (unknown origin)"
CHEMBL3301622,CHEMBL2801,"CaM kinase II delta",Q13557,6.68,Kd,1642821,9,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL603469,CHEMBL2801,"CaM kinase II delta",Q13557,6.48,Kd,1642821,9,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL608533,CHEMBL2801,"CaM kinase II delta",Q13557,6.23,Kd,1642821,9,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3301610,CHEMBL2801,"CaM kinase II delta",Q13557,7.72,Kd,1642821,9,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3545360,CHEMBL2801,"CaM kinase II delta",Q13557,6.15,Kd,1642821,9,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL1078178,CHEMBL2801,"CaM kinase II delta",Q13557,6.18,Kd,1642821,9,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL2105728,CHEMBL2801,"CaM kinase II delta",Q13557,6.09,Kd,1642821,9,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3545110,CHEMBL2801,"CaM kinase II delta",Q13557,6.53,Kd,1642821,9,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3545396,CHEMBL2801,"CaM kinase II delta",Q13557,6.15,Kd,1642821,9,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL281948,CHEMBL2801,"CaM kinase II delta",Q13557,6.72,Kd,1642821,9,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3039513,CHEMBL2801,"CaM kinase II delta",Q13557,4.69,Kd,1642821,9,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL574737,CHEMBL2801,"CaM kinase II delta",Q13557,6.28,Kd,1642821,9,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL2105759,CHEMBL2801,"CaM kinase II delta",Q13557,6.51,Kd,1642821,9,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL3128043,CHEMBL2801,"CaM kinase II delta",Q13557,6.46,Kd,1642821,9,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL1789941,CHEMBL2801,"CaM kinase II delta",Q13557,6.51,Kd,1642821,9,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."
CHEMBL4090364,CHEMBL2801,"CaM kinase II delta",Q13557,5.04,IC50,1684605,9,CCN(CC)CCCC(C)Nc1nc(/C=C/c2c(Cl)cc(Cl)cc2Cl)nc2ccc(N)cc12,"Inhibition of CaMK2delta (unknown origin)"
CHEMBL4215541,CHEMBL2801,"CaM kinase II delta",Q13557,7.43,IC50,1749582,9,CN(C)CCNC(=O)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4209840,CHEMBL2801,"CaM kinase II delta",Q13557,8.47,IC50,1749582,9,CCN1CCC[C@H]1CNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4214345,CHEMBL2801,"CaM kinase II delta",Q13557,8.04,IC50,1749582,9,CCN(CC)CCCNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4211047,CHEMBL2801,"CaM kinase II delta",Q13557,5.35,IC50,1749582,9,CCCCNC(=O)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4211112,CHEMBL2801,"CaM kinase II delta",Q13557,6.34,IC50,1749582,9,O=C(NCCO)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4216080,CHEMBL2801,"CaM kinase II delta",Q13557,8.24,IC50,1749582,9,CCN(CC)CCNC(=O)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4211934,CHEMBL2801,"CaM kinase II delta",Q13557,7.39,IC50,1749582,9,CC(C)N(CCNC(=O)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1)C(C)C,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4205811,CHEMBL2801,"CaM kinase II delta",Q13557,6.32,IC50,1749582,9,O=C(NCCN1CCOCC1)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4218994,CHEMBL2801,"CaM kinase II delta",Q13557,6.72,IC50,1749582,9,O=C(NCCN1CCCC1)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4207271,CHEMBL2801,"CaM kinase II delta",Q13557,6.49,IC50,1749582,9,O=C(NCCN1CCNCC1)c1cccc(-c2cnc3ccc(-c4cccs4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4209139,CHEMBL2801,"CaM kinase II delta",Q13557,7.19,IC50,1749582,9,CN(C)CCNC(=O)c1cccc(-c2cnc3ccc(-c4ccsc4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4205405,CHEMBL2801,"CaM kinase II delta",Q13557,7.24,IC50,1749582,9,CN(C)CCNC(=O)c1cccc(-c2cnc3ccc(-n4cccc4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4214991,CHEMBL2801,"CaM kinase II delta",Q13557,6.61,IC50,1749582,9,CN(C)CCNC(=O)c1cccc(-c2cnc3ccc(-c4ccccc4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4210073,CHEMBL2801,"CaM kinase II delta",Q13557,7.36,IC50,1749582,9,CCN(CC)CCNC(=O)c1cccc(-c2cnc3ccc(-c4ccccc4)nn23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4210568,CHEMBL2801,"CaM kinase II delta",Q13557,8.46,IC50,1749582,9,CCN(CC)CCNC(=O)c1cccc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4205708,CHEMBL2801,"CaM kinase II delta",Q13557,8.8,IC50,1749582,9,CCN(CC)CCNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4208717,CHEMBL2801,"CaM kinase II delta",Q13557,8.4,IC50,1749582,9,CCN(CC)CCNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)c2ncn(C)c2c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4213305,CHEMBL2801,"CaM kinase II delta",Q13557,8.48,IC50,1749582,9,CCN(CC)CCNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)c2nccn2c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4215635,CHEMBL2801,"CaM kinase II delta",Q13557,6.59,IC50,1749582,9,CCN(CC)CCNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)n2ccnc2c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4213540,CHEMBL2801,"CaM kinase II delta",Q13557,8.14,IC50,1749582,9,CCN(CC)[C@H](C)CNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4217261,CHEMBL2801,"CaM kinase II delta",Q13557,10.05,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4204410,CHEMBL2801,"CaM kinase II delta",Q13557,6.9,IC50,1749582,9,CCN(CC)C[C@@H](C)NC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4211430,CHEMBL2801,"CaM kinase II delta",Q13557,8.66,IC50,1749582,9,CCN(CC)C[C@H](C)NC(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4209789,CHEMBL2801,"CaM kinase II delta",Q13557,7.28,IC50,1749582,9,CCN(CC)CCN(C)C(=O)c1ccnc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4209443,CHEMBL2801,"CaM kinase II delta",Q13557,9.04,IC50,1749582,9,CCc1cc(C(=O)NC[C@H](C)N(CC)CC)cc(-c2cnn3ccc(-c4cccs4)nc23)n1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4218769,CHEMBL2801,"CaM kinase II delta",Q13557,10.3,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(NC)nc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4213838,CHEMBL2801,"CaM kinase II delta",Q13557,9.64,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N(C)C)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4206514,CHEMBL2801,"CaM kinase II delta",Q13557,10,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(NCCO)nc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4218245,CHEMBL2801,"CaM kinase II delta",Q13557,10.1,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(NCCOC)nc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4210881,CHEMBL2801,"CaM kinase II delta",Q13557,9.55,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(OCCOC)nc(-c2cnn3ccc(-c4cccs4)nc23)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4205997,CHEMBL2801,"CaM kinase II delta",Q13557,9.52,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CCOCC2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4215300,CHEMBL2801,"CaM kinase II delta",Q13557,10,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC(OC)C2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4210359,CHEMBL2801,"CaM kinase II delta",Q13557,10,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC(O)C2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4208018,CHEMBL2801,"CaM kinase II delta",Q13557,10.22,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC[C@@H](O)C2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4215817,CHEMBL2801,"CaM kinase II delta",Q13557,10.15,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC[C@H](O)C2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4209816,CHEMBL2801,"CaM kinase II delta",Q13557,9.66,IC50,1749582,9,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CCC(O)CC2)c1,"Inhibition of recombinant human full length His-tagged CaMK2delta expressed in baculovirus using Biotin labelled STK1 as substrate after 1 hr in presence of ATP by fluorescence assay"
CHEMBL4465866,CHEMBL2801,"CaM kinase II delta",Q13557,8.4,Kd,1823019,9,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Binding affinity to recombinant human full-length N-terminal GST-tagged CAMK2D expressed in baculovirus expression system using GS peptide as substrate incubated for 1 hr by TR-FRET assay"
CHEMBL4576489,CHEMBL2801,"CaM kinase II delta",Q13557,8.22,Kd,1823019,9,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Binding affinity to recombinant human full-length N-terminal GST-tagged CAMK2D expressed in baculovirus expression system using GS peptide as substrate incubated for 1 hr by TR-FRET assay"
CHEMBL388978,CHEMBL2801,"CaM kinase II delta",Q13557,10.51,IC50,1828461,9,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,"Inhibition of human CAMK2D using KKLNRTLSFAEPG as substrate by [gamma-33P]-ATP assay"
CHEMBL54382,CHEMBL2097164,"CaM kinase II",Q13557,5.16,IC50,42224,4,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL432130,CHEMBL2097164,"CaM kinase II",Q13557,5.21,IC50,42224,4,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL291975,CHEMBL2097164,"CaM kinase II",Q13557,4.23,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)C4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL55788,CHEMBL2097164,"CaM kinase II",Q13557,5.7,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCNCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL301860,CHEMBL2097164,"CaM kinase II",Q13557,5.12,IC50,42224,4,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL52654,CHEMBL2097164,"CaM kinase II",Q13557,5.52,IC50,42224,4,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL55394,CHEMBL2097164,"CaM kinase II",Q13557,4.6,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
CHEMBL300138,CHEMBL2097164,"CaM kinase II",Q13557,5,IC50,42224,4,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,"Inhibition of purified mammalian brain [Ca(2+)]/Calmodulin dependent kinase"
